task,row,col,x,y_coord,label,mean_ndvi
fvc_ndvi,114,3814,122.013673465534,52.313390570700335,4,7591.6665
fvc_ndvi,123,3838,122.22926913372268,52.232542195129575,4,7883.3335
fvc_ndvi,126,3881,122.61554470589408,52.20559273660599,4,7753.3335
fvc_ndvi,127,3730,121.2590886268736,52.1966095837648,4,7811.3335
fvc_ndvi,127,3772,121.63638104620381,52.1966095837648,4,7933.6665
fvc_ndvi,127,3884,122.64249416441767,52.1966095837648,4,7737.3335
fvc_ndvi,129,3699,120.98061088879655,52.178643278082404,4,7720.3335
fvc_ndvi,129,3740,121.34892015528555,52.178643278082404,4,7781.3335
fvc_ndvi,132,3841,122.25621859224628,52.15169381955882,4,7807.3335
fvc_ndvi,134,3769,121.60943158768022,52.13372751387643,4,7934.0
fvc_ndvi,134,3772,121.63638104620381,52.13372751387643,4,7934.0
fvc_ndvi,134,3841,122.25621859224628,52.13372751387643,4,7799.0
fvc_ndvi,135,3779,121.69926311609217,52.12474436103523,4,8001.0
fvc_ndvi,136,3675,120.76501522060786,52.11576120819404,4,7759.3335
fvc_ndvi,137,3758,121.51061690642707,52.10677805535285,4,7819.0
fvc_ndvi,138,3777,121.68129681040978,52.09779490251165,4,8087.6665
fvc_ndvi,139,3795,121.8429935615513,52.088811749670455,4,8150.3335
fvc_ndvi,141,3755,121.48366744790349,52.07084544398806,4,7871.6665
fvc_ndvi,141,3776,121.6723136575686,52.07084544398806,4,8087.6665
fvc_ndvi,142,3870,122.51673002464094,52.061862291146866,4,7740.6665
fvc_ndvi,145,3775,121.66333050472738,52.034912832623284,4,8115.6665
fvc_ndvi,146,3843,122.27418489792868,52.02592967978209,4,7829.6665
fvc_ndvi,147,1235,98.84612228809155,52.01694652694089,2,5238.3335
fvc_ndvi,147,3743,121.37586961380914,52.01694652694089,4,7830.3335
fvc_ndvi,148,3801,121.89689247859846,52.007963374099695,4,7836.0
fvc_ndvi,149,1235,98.84612228809155,51.9989802212585,3,6209.3335
fvc_ndvi,150,3830,122.15740391099314,51.98999706841731,4,7938.6665
fvc_ndvi,151,3788,121.78011149166292,51.98101391557611,4,8059.0
fvc_ndvi,151,3882,122.62452785873528,51.98101391557611,4,7436.0
fvc_ndvi,153,3712,121.09739187573209,51.96304760989372,4,7517.0
fvc_ndvi,155,3700,120.98959404163776,51.94508130421133,4,7690.0
fvc_ndvi,155,3880,122.6065615530529,51.94508130421133,4,7710.6665
fvc_ndvi,156,1294,99.37612830572206,51.93609815137014,2,4741.0
fvc_ndvi,157,3879,122.59757840021169,51.92711499852894,4,7533.0
fvc_ndvi,158,1245,98.9359538165035,51.918131845687746,3,5858.6665
fvc_ndvi,159,1244,98.9269706636623,51.90914869284655,3,5858.6665
fvc_ndvi,160,1235,98.84612228809155,51.900165540005354,3,5948.6665
fvc_ndvi,160,1265,99.1156168733274,51.900165540005354,3,5488.3335
fvc_ndvi,160,3854,122.37299957918182,51.900165540005354,4,7710.0
fvc_ndvi,161,1305,99.47494298697521,51.89118238716416,2,5269.0
fvc_ndvi,161,1320,99.60969027959314,51.89118238716416,3,5931.3335
fvc_ndvi,161,3660,120.63026792798993,51.89118238716416,4,7857.3335
fvc_ndvi,161,3879,122.59757840021169,51.89118238716416,4,7590.6665
fvc_ndvi,163,1311,99.52884190402239,51.87321608148177,3,5462.6665
fvc_ndvi,164,3671,120.7290826092431,51.864232928640575,4,7869.6665
fvc_ndvi,164,3852,122.35503327349943,51.864232928640575,4,7707.3335
fvc_ndvi,164,3860,122.42689849622899,51.864232928640575,4,7656.0
fvc_ndvi,165,3731,121.2680717797148,51.85524977579938,4,7738.0
fvc_ndvi,166,1272,99.17849894321577,51.84626662295818,3,5469.6665
fvc_ndvi,167,3795,121.8429935615513,51.83728347011699,4,7756.6665
fvc_ndvi,167,3880,122.6065615530529,51.83728347011699,4,7401.3335
fvc_ndvi,168,3635,120.40568910696007,51.82830031727579,4,7839.3335
fvc_ndvi,168,3779,121.69926311609217,51.82830031727579,4,7652.6665
fvc_ndvi,170,1260,99.07070110912143,51.810334011593405,3,5650.3335
fvc_ndvi,170,3666,120.68416684503711,51.810334011593405,4,7771.0
fvc_ndvi,170,3693,120.92671197174938,51.810334011593405,4,7778.0
fvc_ndvi,170,3821,122.07655553542237,51.810334011593405,4,7677.3335
fvc_ndvi,171,1223,98.73832445399721,51.80135085875221,3,5363.6665
