task,row,col,x,y_coord,label,confidence,dem,slope,aspect,twi_proxy,2012_ndvi_point,2013_ndvi_point,2014_ndvi_point,ndvi_time_mean,ndvi_time_min,ndvi_time_max,ndvi_time_std,ndvi_time_range
subtype,1593,2310,108.5030115923764,39.02730751857261,1,0.96096444,1428.0,1.7459035,207.08043,3.4906123,2412.0,2606.0,2505.0,2507.6667,2412.0,2606.0,79.22261,194.0
subtype,1594,1879,104.63127271782126,39.01832436573142,2,1.0,1315.0,1.7458576,207.07747,3.4906387,1203.0,1288.0,1280.0,1257.0,1203.0,1288.0,38.323185,85.0
subtype,1594,2442,109.68878776741417,39.01832436573142,0,0.99258465,1331.0,2.9499767,32.580093,2.965526,3924.0,4152.0,4527.0,4201.0,3924.0,4527.0,248.60008,603.0
subtype,1595,1479,101.03801158134317,39.00934121289022,3,0.99912554,2033.0,1.8426263,239.59155,3.436659,1800.0,2390.0,2637.0,2275.6667,1800.0,2637.0,351.1375,837.0
subtype,1595,1896,104.78398631612158,39.00934121289022,2,1.0,1357.0,3.1321244,187.28242,2.9055004,1182.0,1844.0,1403.0,1476.3334,1182.0,1844.0,275.19003,662.0
subtype,1596,1474,100.9930958171372,39.000358060049024,3,1.0,2185.0,5.152709,147.42651,2.4059923,2118.0,2557.0,2637.0,2437.3333,2118.0,2637.0,228.1525,519.0
subtype,1596,1479,101.03801158134317,39.000358060049024,3,0.99983984,2059.0,0.8533683,248.62895,4.20665,1800.0,2390.0,2637.0,2275.6667,1800.0,2637.0,351.1375,837.0
subtype,1596,1834,104.22703083996748,39.000358060049024,2,0.9983385,1338.0,3.183472,60.794006,2.889207,1169.0,1141.0,1144.0,1151.3334,1141.0,1169.0,12.552114,28.0
subtype,1596,2013,105.83501519854143,39.000358060049024,1,0.95095503,1658.0,3.9794874,94.47499,2.6654499,2540.0,2937.0,2649.0,2708.6667,2540.0,2937.0,167.47603,397.0
subtype,1598,1476,101.0110621228196,38.98239175436663,3,1.0,2225.0,2.723296,226.79005,3.0456097,1912.0,2146.0,2475.0,2177.6667,1912.0,2475.0,230.93192,563.0
subtype,1598,1480,101.04699473418438,38.98239175436663,3,0.99915177,2087.0,3.2350411,258.92682,2.873104,1912.0,2146.0,2475.0,2177.6667,1912.0,2475.0,230.93192,563.0
subtype,1599,1482,101.06496103986676,38.97340860152544,3,0.997892,2049.0,1.2313935,255.37349,3.83988,1911.0,2007.0,2475.0,2131.0,1911.0,2475.0,246.38182,564.0
subtype,1599,1981,105.54755430762317,38.97340860152544,1,0.979123,1371.0,1.2252157,220.41469,3.8449109,1404.0,2864.0,2290.0,2186.0,1404.0,2864.0,600.56195,1460.0
subtype,1599,2285,108.27843277134653,38.97340860152544,1,0.99631935,1392.0,1.7057953,248.62155,3.5138664,2500.0,3058.0,2626.0,2728.0,2500.0,3058.0,238.9477,558.0
subtype,1600,1838,104.26296345133227,38.964425448684246,2,1.0,1318.0,2.027169,203.05948,3.341141,1170.0,1180.0,1201.0,1183.6666,1170.0,1201.0,12.918549,31.0
subtype,1600,1851,104.3797444382678,38.964425448684246,2,1.0,1334.0,4.458394,77.94546,2.5514042,1205.0,1334.0,1295.0,1278.0,1205.0,1334.0,54.018517,129.0
subtype,1600,2434,109.61692254468461,38.964425448684246,1,0.9999958,1323.0,2.4613585,255.37172,3.146875,3812.0,4302.0,4508.0,4207.3335,3812.0,4508.0,291.9193,696.0
subtype,1601,1862,104.47855911952095,38.95544229584305,2,0.99021196,1371.0,2.192813,244.83241,3.2625272,1213.0,1233.0,1372.0,1272.6666,1213.0,1372.0,70.71225,159.0
subtype,1601,1997,105.6912847530823,38.95544229584305,1,0.9752369,1490.0,1.8415841,120.4275,3.4372253,2212.0,2715.0,2240.0,2389.0,2212.0,2715.0,230.80006,503.0
subtype,1601,2425,109.53607416911385,38.95544229584305,1,0.9999958,1317.0,1.2250851,319.59247,3.8450174,3812.0,3630.0,4508.0,3983.3333,3630.0,4508.0,378.36255,878.0
subtype,1602,1833,104.21804768712629,38.94645914300185,2,0.9960327,1315.0,6.688587,62.42879,2.1432586,1162.0,1208.0,1178.0,1182.6666,1162.0,1208.0,19.067133,46.0
subtype,1602,2327,108.65572519067672,38.94645914300185,1,0.9999958,1393.0,2.4012403,97.437164,3.171632,2983.0,3243.0,3338.0,3188.0,2983.0,3338.0,150.05554,355.0
subtype,1602,2425,109.53607416911385,38.94645914300185,1,0.99881935,1313.0,0.7378887,32.55371,4.3520565,3978.0,3393.0,4338.0,3903.0,3393.0,4338.0,389.42264,945.0
subtype,1603,1940,105.17924504113418,38.93747599016066,2,0.99905837,1306.0,0.73786163,212.55042,4.352093,1813.0,2706.0,2238.0,2252.3333,1813.0,2706.0,364.70657,893.0
subtype,1605,1854,104.40669389679138,38.91950968447827,2,1.0,1353.0,4.0236516,297.58014,2.6543772,1210.0,1268.0,1266.0,1248.0,1210.0,1268.0,26.88246,58.0
subtype,1605,1987,105.60145322467035,38.91950968447827,1,0.9724722,1428.0,0.621967,0.0,4.522964,1971.0,3238.0,2192.0,2467.0,1971.0,3238.0,552.5945,1267.0
subtype,1606,1904,104.85585153885114,38.910526531637075,2,1.0,1353.0,1.907008,167.99277,3.402292,1241.0,1637.0,1511.0,1463.0,1241.0,1637.0,165.1908,396.0
subtype,1606,2304,108.44911267532923,38.910526531637075,1,0.9508331,1395.0,2.0786417,107.403465,3.316046,2247.0,2969.0,2614.0,2610.0,2247.0,2969.0,294.76883,722.0
subtype,1607,1922,105.01754828999266,38.90154337879588,2,0.99875,1356.0,2.0075092,98.90826,3.3508942,1351.0,1826.0,1749.0,1642.0,1351.0,1826.0,208.1554,475.0
subtype,1607,2267,108.11673602020501,38.90154337879588,1,0.9999958,1462.0,2.6096766,162.30771,3.0882869,2957.0,3247.0,2753.0,2985.6667,2753.0,3247.0,202.6908,494.0
subtype,1609,1845,104.32584552122063,38.883577073113486,2,1.0,1350.0,2.0155241,231.90654,3.3469067,1191.0,1231.0,1183.0,1201.6666,1183.0,1231.0,20.997355,48.0
subtype,1609,1904,104.85585153885114,38.883577073113486,2,1.0,1337.0,1.008074,231.90654,4.040025,1270.0,1394.0,1422.0,1362.0,1270.0,1422.0,66.05048,152.0
subtype,1609,1972,105.46670593205242,38.883577073113486,1,0.99653906,1341.0,2.843512,102.62453,3.0023456,1923.0,3089.0,2377.0,2463.0,1923.0,3089.0,479.8861,1166.0
subtype,1610,1507,101.28953986089664,38.87459392027229,3,0.98981804,2088.0,2.026776,203.03336,3.341335,2494.0,2492.0,2617.0,2534.3333,2492.0,2617.0,58.45986,125.0
subtype,1610,1509,101.30750616657903,38.87459392027229,3,0.99329764,2055.0,6.1002736,139.6247,2.2360954,2382.0,2492.0,2441.0,2438.3333,2382.0,2492.0,44.94688,110.0
subtype,1610,1570,101.85547848989194,38.87459392027229,2,0.99503475,1536.0,2.5546663,248.59445,3.10962,1709.0,1993.0,1455.0,1719.0,1455.0,1993.0,219.75137,538.0
subtype,1610,1829,104.1821150757615,38.87459392027229,2,1.0,1323.0,1.6164445,78.9104,3.5676973,1128.0,1231.0,1143.0,1167.3334,1128.0,1231.0,45.433716,103.0
subtype,1610,1863,104.48754227236213,38.87459392027229,2,1.0,1363.0,2.026776,203.03336,3.341335,1209.0,1228.0,1212.0,1216.3334,1209.0,1228.0,8.339998,19.0
subtype,1611,1511,101.32547247226142,38.86561076743109,3,0.99833333,2096.0,6.223988,153.62045,2.2158625,2382.0,2492.0,2441.0,2438.3333,2382.0,2492.0,44.94688,110.0
subtype,1611,1963,105.38585755648165,38.86561076743109,1,0.99358654,1307.0,0.79319036,90.0,4.279783,1428.0,2950.0,2207.0,2195.0,1428.0,2950.0,621.4118,1522.0
subtype,1611,2208,107.58673000257448,38.86561076743109,1,0.9999958,1221.0,1.7035514,111.40801,3.5151834,1991.0,4355.0,3053.0,3133.0,1991.0,4355.0,966.7554,2364.0
subtype,1611,2258,108.03588764463424,38.86561076743109,1,0.98445237,1448.0,1.34238,117.59799,3.753557,2250.0,3494.0,2544.0,2762.6667,2250.0,3494.0,530.87683,1244.0
subtype,1611,2318,108.57487681510597,38.86561076743109,1,0.99489075,1389.0,0.0,180.0,13.815511,3085.0,3369.0,3052.0,3168.6667,3052.0,3369.0,142.29625,317.0
subtype,1612,1509,101.30750616657903,38.856627614589904,3,0.9945982,2164.0,14.309989,128.104,1.3661644,2382.0,2492.0,2441.0,2438.3333,2382.0,2492.0,44.94688,110.0
subtype,1612,1513,101.34343877794382,38.856627614589904,3,1.0,2106.0,6.3087716,249.89908,2.202224,2382.0,2492.0,2441.0,2438.3333,2382.0,2492.0,44.94688,110.0
subtype,1612,1937,105.15229558261059,38.856627614589904,2,0.9962479,1293.0,2.0150514,128.104,3.3471415,1322.0,2416.0,2039.0,1925.6666,1322.0,2416.0,453.7564,1094.0
subtype,1612,2311,108.51199474521759,38.856627614589904,1,0.99861485,1387.0,1.3054392,342.3182,3.7814705,2452.0,2827.0,2636.0,2638.3333,2452.0,2827.0,153.10199,375.0
subtype,1613,1919,104.99059883146907,38.84764446174871,2,1.0,1345.0,4.0071445,81.08509,2.6585016,1296.0,1364.0,1375.0,1345.0,1296.0,1375.0,34.93804,79.0
subtype,1613,1961,105.36789125079927,38.84764446174871,1,0.9876096,1297.0,1.3054241,342.32028,3.7814822,1538.0,2898.0,2511.0,2315.6667,1538.0,2898.0,572.14,1360.0
subtype,1613,2169,107.23638704176787,38.84764446174871,1,0.99991596,1301.0,1.5114431,128.10753,3.6348922,2077.0,3575.0,2168.0,2606.6667,2077.0,3575.0,685.72217,1498.0
subtype,1613,2195,107.46994901563895,38.84764446174871,1,0.9583675,1269.0,0.396514,90.0,4.97311,2219.0,4165.0,2785.0,3056.3333,2219.0,4165.0,817.2904,1946.0
subtype,1614,1517,101.3793713893086,38.83866130890751,3,0.99716437,2084.0,4.9055653,255.3469,2.4553974,2381.0,2687.0,2452.0,2506.6667,2381.0,2687.0,130.76782,306.0
subtype,1616,1518,101.38835454214978,38.82069500322512,3,0.99805385,2212.0,18.042887,178.78311,1.1216298,2381.0,2687.0,2452.0,2506.6667,2381.0,2687.0,130.76782,306.0
subtype,1616,1523,101.43327030635577,38.82069500322512,3,0.9965625,2066.0,7.8773923,90.0,1.9778941,2453.0,2563.0,2452.0,2489.3333,2452.0,2563.0,52.091797,111.0
subtype,1616,1546,101.63988282170325,38.82069500322512,1,0.9678169,1840.0,2.7200117,133.27507,3.046818,2557.0,2433.0,2142.0,2377.3333,2142.0,2557.0,173.93549,415.0
subtype,1616,2194,107.46096586279776,38.82069500322512,1,0.9999827,1249.0,2.338621,57.884026,3.1980855,2219.0,4165.0,2785.0,3056.3333,2219.0,4165.0,817.2904,1946.0
subtype,1616,2325,108.63775888499433,38.82069500322512,1,0.990323,1430.0,1.6042824,194.30038,3.5752532,2356.0,2519.0,2802.0,2559.0,2356.0,2802.0,184.2625,446.0
subtype,1617,1526,101.46021976487935,38.81171185038393,3,1.0,2062.0,3.2133489,209.52643,2.8798463,2384.0,2562.0,2452.0,2466.0,2384.0,2562.0,73.33939,178.0
subtype,1617,1528,101.47818607056175,38.81171185038393,3,0.99977654,2016.0,4.334352,158.58934,2.5797315,2384.0,2562.0,2452.0,2466.0,2384.0,2562.0,73.33939,178.0
subtype,1617,1829,104.1821150757615,38.81171185038393,2,1.0,1315.0,1.9068936,11.991043,3.402352,1129.0,1220.0,1241.0,1196.6666,1129.0,1241.0,48.609554,112.0
subtype,1617,1993,105.65535214171751,38.81171185038393,1,0.97000885,1511.0,2.3967729,82.54888,3.1734962,3094.0,5056.0,3590.0,3913.3333,3094.0,5056.0,832.9743,1962.0
subtype,1617,2198,107.49689847416253,38.81171185038393,1,0.98992187,1283.0,2.9474971,32.50445,2.9663684,2219.0,4165.0,2785.0,3056.3333,2219.0,4165.0,817.2904,1946.0
subtype,1617,2313,108.52996105089998,38.81171185038393,1,0.99387664,1375.0,5.2851734,283.5742,2.3804688,2335.0,2659.0,2802.0,2598.6667,2335.0,2802.0,195.3669,467.0
subtype,1618,1815,104.05635093598477,38.80272869754273,2,0.99878204,1329.0,0.85131204,111.42522,4.2090626,1287.0,1357.0,1378.0,1340.6666,1287.0,1378.0,38.90444,91.0
subtype,1618,1876,104.60432325929767,38.80272869754273,2,1.0,1373.0,4.1587353,325.20004,2.621244,1239.0,1273.0,1248.0,1253.3334,1239.0,1273.0,14.383633,34.0
subtype,1618,1944,105.21517765249895,38.80272869754273,2,0.99822193,1300.0,1.5108533,51.874924,3.6352828,1346.0,2510.0,1993.0,1949.6666,1346.0,2510.0,476.18787,1164.0
subtype,1618,2213,107.63164576678047,38.80272869754273,1,0.99373716,1290.0,0.39626396,90.0,4.973741,2692.0,3667.0,2772.0,3043.6667,2692.0,3667.0,441.9716,975.0
subtype,1618,2288,108.3053822298701,38.80272869754273,1,0.9682385,1399.0,1.6042577,14.2969265,3.5752687,2405.0,3354.0,3238.0,2999.0,2405.0,3354.0,422.6827,949.0
subtype,1619,1534,101.53208498760891,38.79374554470154,3,0.9973214,2007.0,6.4062204,209.52023,2.1867692,2807.0,2768.0,2522.0,2699.0,2522.0,2807.0,126.16656,285.0
subtype,1619,1906,104.87381784453353,38.79374554470154,2,1.0,1375.0,4.2486043,291.42767,2.5997877,1312.0,1259.0,1262.0,1277.6666,1259.0,1312.0,24.308205,53.0
subtype,1619,1956,105.3229754865933,38.79374554470154,2,0.95599055,1302.0,2.0264244,203.00992,3.3415089,1462.0,2762.0,2461.0,2228.3333,1462.0,2762.0,555.63794,1300.0
subtype,1619,1971,105.45772277921122,38.79374554470154,1,0.9961417,1337.0,0.621967,180.0,4.522964,1865.0,3131.0,2572.0,2522.6667,1865.0,3131.0,518.0182,1266.0
subtype,1620,1534,101.53208498760891,38.78476239186034,3,0.9960179,2035.0,11.98,294.1598,1.5502602,2807.0,2768.0,2522.0,2699.0,2522.0,2807.0,126.16656,285.0
subtype,1620,1852,104.38872759110899,38.78476239186034,2,0.99985915,1328.0,1.5106177,128.1321,3.6354387,1201.0,1150.0,1189.0,1180.0,1150.0,1201.0,21.771542,51.0
subtype,1620,2243,107.90114035201633,38.78476239186034,1,0.9999958,1399.0,1.1883408,90.0,3.8754773,2135.0,3135.0,2767.0,2679.0,2135.0,3135.0,412.9633,1000.0
subtype,1621,2176,107.29926911165624,38.775779239019144,1,0.9999958,1320.0,1.2281934,284.6655,3.8424828,2512.0,3408.0,2751.0,2890.3333,2512.0,3408.0,378.82657,896.0
subtype,1622,1536,101.5500512932913,38.76679608617795,3,1.0,2107.0,6.157949,236.39984,2.226613,2882.0,2768.0,2522.0,2724.0,2522.0,2882.0,150.2265,360.0
subtype,1622,1849,104.36177813258541,38.76679608617795,2,0.99985915,1341.0,3.1319535,172.74213,2.905555,1201.0,1150.0,1189.0,1180.0,1150.0,1201.0,21.771542,51.0
subtype,1622,1870,104.55042434225051,38.76679608617795,2,1.0,1353.0,4.0555124,354.40482,2.6464639,1245.0,1230.0,1261.0,1245.3334,1230.0,1261.0,12.657892,31.0
subtype,1622,1930,105.08941351272222,38.76679608617795,2,0.9906609,1336.0,4.6792164,149.55319,2.5028574,1314.0,1454.0,1744.0,1504.0,1314.0,1744.0,179.07169,430.0
subtype,1623,1541,101.59496705749729,38.75781293333675,3,0.9806205,2083.0,6.8935404,113.83259,2.1127923,2882.0,2768.0,2522.0,2724.0,2522.0,2882.0,150.2265,360.0
subtype,1623,1835,104.23601399280868,38.75781293333675,2,1.0,1376.0,3.6665196,319.67105,2.7476022,1155.0,1176.0,1192.0,1174.3334,1155.0,1192.0,15.151091,37.0
subtype,1623,2203,107.54181423836852,38.75781293333675,1,0.9949496,1342.0,0.9329047,0.0,4.1175294,2783.0,3287.0,2604.0,2891.3333,2604.0,3287.0,289.1647,683.0
subtype,1624,1559,101.75666380863879,38.748829780495555,3,0.9963512,2052.0,7.0722923,138.05223,2.0869374,2236.0,2552.0,2562.0,2450.0,2236.0,2562.0,151.37592,326.0
subtype,1624,1905,104.86483469169234,38.748829780495555,2,1.0,1317.0,1.3052573,197.65674,3.7816098,1321.0,1310.0,1340.0,1323.6666,1310.0,1340.0,12.391753,30.0
subtype,1624,1915,104.95466622010429,38.748829780495555,2,0.99902713,1380.0,3.4857535,206.98949,2.7982914,1338.0,1281.0,1350.0,1323.0,1281.0,1350.0,30.099834,69.0
subtype,1625,1563,101.79259642000358,38.739846627654366,3,0.9989023,2033.0,6.945715,206.98657,2.1051784,2236.0,2552.0,2562.0,2450.0,2236.0,2562.0,151.37592,326.0
subtype,1625,1902,104.83788523316875,38.739846627654366,2,0.9577812,1316.0,9.72786,284.67255,1.7635533,1299.0,1350.0,1362.0,1337.0,1299.0,1362.0,27.313,63.0
subtype,1625,2294,108.35928114691728,38.739846627654366,1,0.9886411,1373.0,1.0134122,22.994356,4.034743,2877.0,3801.0,3220.0,3299.3333,2877.0,3801.0,381.36975,924.0
subtype,1626,1818,104.08330039450836,38.73086347481317,2,1.0,1334.0,0.39586502,270.0,4.974748,1211.0,1346.0,1517.0,1358.0,1211.0,1517.0,125.21182,306.0
subtype,1626,1868,104.53245803656812,38.73086347481317,2,1.0,1331.0,3.7683265,109.24689,2.7201374,1247.0,1195.0,1242.0,1228.0,1195.0,1247.0,23.423635,52.0
subtype,1627,2164,107.1914712775619,38.72188032197197,1,0.9999958,1315.0,1.1872946,90.0,3.8763583,2434.0,3521.0,2414.0,2789.6667,2414.0,3521.0,517.1952,1107.0
subtype,1628,1809,104.0024520189376,38.71289716913078,2,0.99247956,1334.0,0.0,180.0,13.815511,1237.0,1330.0,1517.0,1361.3334,1237.0,1517.0,116.43691,280.0
subtype,1628,1870,104.55042434225051,38.71289716913078,2,1.0,1373.0,3.1737123,60.695263,2.8922834,1257.0,1228.0,1253.0,1246.0,1228.0,1257.0,12.832252,29.0
subtype,1628,1898,104.80195262180398,38.71289716913078,2,0.9520368,1315.0,1.6041348,345.7203,3.5753453,1299.0,1350.0,1362.0,1337.0,1299.0,1362.0,27.313,63.0
subtype,1628,1920,104.99958198431027,38.71289716913078,2,0.99581134,1409.0,1.013354,22.986586,4.0348005,1338.0,1281.0,1350.0,1323.0,1281.0,1350.0,30.099834,69.0
subtype,1628,1952,105.28704287522851,38.71289716913078,2,0.9916994,1298.0,1.3401253,242.3516,3.7552388,1402.0,2898.0,2207.0,2169.0,1402.0,2898.0,611.33026,1496.0
subtype,1628,2139,106.96689245653202,38.71289716913078,1,0.9999958,1301.0,4.3561707,265.91397,2.574691,2295.0,3361.0,2492.0,2716.0,2295.0,3361.0,463.12057,1066.0
subtype,1628,2231,107.79334251792199,38.71289716913078,1,0.99099255,1360.0,2.0260744,202.98659,3.3416817,2443.0,3030.0,2616.0,2696.3333,2443.0,3030.0,246.28214,587.0
subtype,1629,2300,108.41318006396445,38.70391401628959,1,0.9639365,1397.0,2.2177866,225.5096,3.2511919,2877.0,3725.0,3377.0,3326.3333,2877.0,3725.0,348.04343,848.0
subtype,1630,1802,103.93956994904923,38.69493086344839,2,1.0,1337.0,0.3109927,0.0,5.2160187,1248.0,1396.0,1487.0,1377.0,1248.0,1487.0,98.49197,239.0
subtype,1630,1851,104.3797444382678,38.69493086344839,2,1.0,1329.0,0.9329047,0.0,4.1175294,1169.0,1147.0,1171.0,1162.3334,1147.0,1171.0,10.873005,24.0
subtype,1630,1901,104.82890208032757,38.69493086344839,2,1.0,1317.0,0.621967,0.0,4.522964,1312.0,1280.0,1329.0,1307.0,1280.0,1329.0,20.314198,49.0
subtype,1630,2238,107.85622458781035,38.69493086344839,1,0.9946459,1373.0,1.554597,180.0,3.6067283,2099.0,3080.0,2954.0,2711.0,2099.0,3080.0,435.79584,981.0
subtype,1630,2297,108.38623060544086,38.69493086344839,1,0.9865823,1380.0,2.0122294,308.1671,3.348544,2625.0,3934.0,3076.0,3211.6667,2625.0,3934.0,542.9391,1309.0
subtype,1630,2356,108.91623662307138,38.69493086344839,1,0.9999958,1333.0,0.8501992,111.45465,4.2103705,2927.0,2839.0,2906.0,2890.6667,2839.0,2927.0,37.526287,88.0
subtype,1630,2400,109.31149534808397,38.69493086344839,0,0.99833333,1260.0,2.4780118,28.601917,3.1401236,4103.0,4615.0,4485.0,4401.0,4103.0,4615.0,217.29857,512.0
subtype,1631,1883,104.66720532918605,38.685947710607195,2,0.95706266,1321.0,0.621967,180.0,4.522964,1269.0,1306.0,1296.0,1290.3334,1269.0,1306.0,15.627611,37.0
subtype,1633,1901,104.82890208032757,38.6679814049248,2,1.0,1440.0,5.3665257,323.99255,2.3651054,1312.0,1280.0,1329.0,1307.0,1280.0,1329.0,20.314198,49.0
subtype,1633,2147,107.03875767926158,38.6679814049248,1,0.9999958,1326.0,1.473869,147.54779,3.6600766,3105.0,3619.0,2931.0,3218.3333,2931.0,3619.0,292.08368,688.0
subtype,1634,1899,104.81093577464517,38.658998252083606,2,1.0,1322.0,4.3343315,55.046017,2.5797362,1312.0,1280.0,1329.0,1307.0,1280.0,1329.0,20.314198,49.0
subtype,1634,2283,108.26046646566414,38.658998252083606,1,0.9985672,1356.0,1.4738158,327.55103,3.6601126,2226.0,2996.0,2756.0,2659.3333,2226.0,2996.0,321.69687,770.0
subtype,1634,2366,109.00606815148333,38.658998252083606,1,0.9994958,1324.0,1.1862519,270.0,3.877237,2927.0,3359.0,3880.0,3388.6667,2927.0,3880.0,389.62573,953.0
subtype,1635,1902,104.83788523316875,38.65001509924241,2,1.0,1353.0,7.2986975,220.28635,2.0550935,1312.0,1280.0,1329.0,1307.0,1280.0,1329.0,20.314198,49.0
subtype,1636,1798,103.90363733768444,38.64103194640121,2,1.0,1345.0,2.450938,284.69196,3.1511226,1366.0,1366.0,1514.0,1415.3334,1366.0,1514.0,69.76787,148.0
subtype,1636,1918,104.98161567862788,38.64103194640121,2,0.99788463,1380.0,8.937448,236.48001,1.8498135,1324.0,1394.0,1332.0,1350.0,1324.0,1394.0,31.28365,70.0
subtype,1637,1804,103.95753625473162,38.632048793560024,2,0.9901864,1336.0,0.8495529,68.52821,4.211131,1232.0,1288.0,1296.0,1272.0,1232.0,1296.0,28.47221,64.0
subtype,1637,1849,104.36177813258541,38.632048793560024,2,0.984651,1315.0,1.0058793,231.80846,4.0422053,1172.0,1149.0,1157.0,1159.3334,1149.0,1172.0,9.533566,23.0
subtype,1637,1910,104.90975045589832,38.632048793560024,2,1.0,1353.0,0.8495529,248.52821,4.211131,1294.0,1352.0,1381.0,1342.3334,1294.0,1381.0,36.169353,87.0
subtype,1637,2397,109.28454588956038,38.632048793560024,0,0.99833333,1242.0,1.5086251,51.808453,3.636759,4421.0,4470.0,5072.0,4654.3335,4421.0,5072.0,296.01166,651.0
subtype,1638,1817,104.07431724166716,38.62306564071883,2,1.0,1332.0,1.3388075,297.67798,3.756223,1206.0,1346.0,1320.0,1290.6666,1206.0,1346.0,60.802048,140.0
subtype,1638,1900,104.81991892748636,38.62306564071883,2,1.0,1330.0,5.3385577,338.33765,2.370361,1291.0,1305.0,1279.0,1291.6666,1279.0,1305.0,10.624919,26.0
subtype,1638,2141,106.98485876221442,38.62306564071883,1,0.9954686,1354.0,0.0,180.0,13.815511,3114.0,3745.0,2827.0,3228.6667,2827.0,3745.0,383.4426,918.0
subtype,1639,1899,104.81093577464517,38.61408248787763,2,0.99878204,1321.0,3.9581687,265.50076,2.6708384,1291.0,1305.0,1279.0,1291.6666,1279.0,1305.0,10.624919,26.0
subtype,1639,2378,109.11386598557768,38.61408248787763,1,0.9999958,1305.0,2.2114568,349.7101,3.2540529,3485.0,3687.0,3634.0,3602.0,3485.0,3687.0,85.51413,202.0
subtype,1640,2113,106.73333048266095,38.605099335036435,1,0.9999958,1265.0,1.9993958,278.94473,3.3549473,2811.0,3529.0,2759.0,3033.0,2759.0,3529.0,351.36685,770.0
subtype,1640,2140,106.97587560937322,38.605099335036435,1,0.9999827,1339.0,1.6105849,78.869514,3.5713305,3114.0,3745.0,2827.0,3228.6667,2827.0,3745.0,383.4426,918.0
subtype,1640,2315,108.54792735658238,38.605099335036435,1,0.9982208,1341.0,1.3385447,242.31613,3.7564192,2920.0,2972.0,3039.0,2977.0,2920.0,3039.0,48.710026,119.0
subtype,1641,1956,105.3229754865933,38.59611618219524,2,0.98426163,1288.0,0.9329047,0.0,4.1175294,1422.0,2365.0,1715.0,1834.0,1422.0,2365.0,394.06683,943.0
subtype,1641,2195,107.46994901563895,38.59611618219524,1,0.99912417,1346.0,1.9545132,37.318764,3.3776684,3269.0,3806.0,3321.0,3465.3333,3269.0,3806.0,241.82133,537.0
subtype,1644,1883,104.66720532918605,38.56916672367166,2,0.99690545,1341.0,2.9155064,288.64673,2.9773002,1292.0,1256.0,1276.0,1274.6666,1256.0,1292.0,14.727148,36.0
subtype,1644,1974,105.48467223773481,38.56916672367166,1,0.99329895,1283.0,0.50270635,51.784058,4.7358365,2244.0,2365.0,1916.0,2175.0,1916.0,2365.0,189.68571,449.0
subtype,1645,1807,103.98448571325521,38.56018357083046,2,0.99964285,1350.0,6.317912,299.35687,2.2007647,1222.0,1382.0,1303.0,1302.3334,1222.0,1382.0,65.32143,160.0
subtype,1646,1858,104.44262650815617,38.551200417989264,2,1.0,1336.0,2.009742,128.2229,3.3497818,1204.0,1287.0,1198.0,1229.6666,1198.0,1287.0,40.61472,89.0
subtype,1646,1877,104.61330641213887,38.551200417989264,2,0.99877584,1360.0,3.7625794,335.2163,2.721668,1275.0,1218.0,1262.0,1251.6666,1218.0,1275.0,24.390343,57.0
subtype,1646,1883,104.66720532918605,38.551200417989264,2,0.99952585,1375.0,2.6740584,242.29843,3.0638819,1292.0,1256.0,1276.0,1274.6666,1256.0,1292.0,14.727148,36.0
subtype,1646,1927,105.06246405419864,38.551200417989264,2,1.0,1357.0,6.2080283,176.36737,2.2184503,1356.0,1459.0,1425.0,1413.3334,1356.0,1459.0,42.851166,103.0
subtype,1646,2177,107.30825226449744,38.551200417989264,1,0.99765885,1411.0,1.9540646,217.3015,3.3778982,3546.0,4054.0,3864.0,3821.3333,3546.0,4054.0,209.57312,508.0
subtype,1646,2231,107.79334251792199,38.551200417989264,1,0.99413186,1401.0,0.5026288,128.2229,4.7359905,2353.0,2864.0,2476.0,2564.3333,2353.0,2864.0,217.76492,511.0
subtype,1649,1780,103.74194058654294,38.524250959465675,2,0.9993651,1361.0,0.3109927,0.0,5.2160187,1172.0,1237.0,1194.0,1201.0,1172.0,1237.0,26.993826,65.0
subtype,1649,1843,104.30787921553824,38.524250959465675,2,0.9986951,1341.0,1.0129485,22.932459,4.0352006,1216.0,1235.0,1363.0,1271.3334,1216.0,1363.0,65.280594,147.0
subtype,1649,1887,104.70313794055082,38.524250959465675,2,1.0,1363.0,5.6841254,115.86597,2.3072515,1284.0,1298.0,1290.0,1290.6666,1284.0,1298.0,5.734884,14.0
subtype,1649,1968,105.43077332068763,38.524250959465675,2,0.955636,1279.0,1.6965278,291.5011,3.5193172,1966.0,2652.0,2000.0,2206.0,1966.0,2652.0,315.67493,686.0
subtype,1650,1771,103.66109221097219,38.515267806624486,2,1.0,1365.0,0.0,180.0,13.815511,1113.0,1231.0,1194.0,1179.3334,1113.0,1231.0,49.276993,118.0
subtype,1650,2327,108.65572519067672,38.515267806624486,1,0.9843189,1338.0,2.68719,35.949505,3.058976,3291.0,3866.0,3879.0,3678.6667,3291.0,3879.0,274.1731,588.0
subtype,1651,1938,105.16127873545179,38.50628465378329,2,0.99985915,1325.0,1.9065443,11.941484,3.4025354,1322.0,1586.0,1405.0,1437.6666,1322.0,1586.0,110.22502,264.0
subtype,1651,1944,105.21517765249895,38.50628465378329,2,0.99985915,1312.0,2.2146876,225.43071,3.2525916,1314.0,1652.0,1456.0,1474.0,1314.0,1652.0,138.57368,338.0
